Time,Force_X,Force_Y,Ref_X,Force_X_Trajectory_1,Force_Y_Trajectory_1,Ref_X_Trajectory_1,Trajectory,Force_X_Negative,Force_Y_Positive
35.8,0.09130124619040342,-0.014490149584118147,599.9999970400731,0.09130124619040342,-0.014490149584118147,599.9999970400731,1.0,,
35.82,0.08980474754507893,-0.014712876392414644,599.9999945817274,0.08980474754507893,-0.014712876392414644,599.9999945817274,1.0,,
35.84,0.08786817498576556,-0.014518246860721671,599.9999921474475,0.08786817498576556,-0.014518246860721671,599.9999921474475,1.0,,
35.86,0.08621057901979871,-0.013518149102200155,599.9999888680736,0.08621057901979871,-0.013518149102200155,599.9999888680736,1.0,,
35.88,0.08553029761688367,-0.012004547155125387,599.9999818777222,0.08553029761688367,-0.012004547155125387,599.9999818777222,1.0,,
35.9,0.08602925378065425,-0.010663806462183085,599.9999754471552,0.08602925378065425,-0.010663806462183085,599.9999754471552,1.0,,
35.92,0.08723846775188158,-0.010038607392622507,599.9999715842113,0.08723846775188158,-0.010038607392622507,599.9999715842113,1.0,,
35.94,0.08842889643044786,-0.010351433197163069,599.9999623386868,0.08842889643044786,-0.010351433197163069,599.9999623386868,1.0,,
35.96,0.08910368560215752,-0.011490771632968974,599.9999438989767,0.08910368560215752,-0.011490771632968974,599.9999438989767,1.0,,
35.98,0.08918393570893493,-0.01319670028693869,599.9999278734508,0.08918393570893493,-0.01319670028693869,599.9999278734508,1.0,,
36.0,0.08892979070787307,-0.015162274785136797,599.9999082322672,0.08892979070787307,-0.015162274785136797,599.9999082322672,1.0,,
36.02,0.08881330926127327,-0.01703047296910736,599.9998968660809,0.08881330926127327,-0.01703047296910736,599.9998968660809,1.0,,
36.04,0.08921728400553555,-0.018439905443444937,599.999839085821,0.08921728400553555,-0.018439905443444937,599.999839085821,1.0,,
36.06,0.09006308938227775,-0.01890816143327266,599.999821081724,0.09006308938227775,-0.01890816143327266,599.999821081724,1.0,,
36.08,0.09091471639201144,-0.01812998203230658,599.9997800570941,0.09091471639201144,-0.01812998203230658,599.9997800570941,1.0,,
36.1,0.09130907251454637,-0.016479947062597138,599.9996745247844,0.09130907251454637,-0.016479947062597138,599.9996745247844,1.0,,
36.12,0.09087737259470507,-0.014742573159565727,599.9996745247844,0.09087737259470507,-0.014742573159565727,599.9996745247844,1.0,,
36.14,0.08956339963176031,-0.013531699328667131,599.9996078448174,0.08956339963176031,-0.013531699328667131,599.9996078448174,1.0,,
36.16,0.08772163289139621,-0.013034533780407477,599.9995705003877,0.08772163289139621,-0.013034533780407477,599.9995705003877,1.0,,
36.18,0.08588770815092527,-0.013105158110928708,599.9994404394348,0.08588770815092527,-0.013105158110928708,599.9994404394348,1.0,,
36.2,0.08468992961320698,-0.013530399532089081,599.999279472052,0.08468992961320698,-0.013530399532089081,599.999279472052,1.0,,
36.22,0.0846859288198959,-0.014282809320803,599.9992180171537,0.0846859288198959,-0.014282809320803,599.9992180171537,1.0,,
36.24,0.08598075548428359,-0.01545537488582713,599.999082102286,0.08598075548428359,-0.01545537488582713,599.999082102286,1.0,,
36.26,0.08823482046283244,-0.01700445362367041,599.9990071771538,0.08823482046283244,-0.01700445362367041,599.9990071771538,1.0,,
36.28,0.09091678133115176,-0.01861752364024268,599.9986551828381,0.09091678133115176,-0.01861752364024268,599.9986551828381,1.0,,
36.3,0.09338118419674891,-0.019778850494643414,599.9985527663252,0.09338118419674891,-0.019778850494643414,599.9985527663252,1.0,,
36.32,0.09496664403694764,-0.019922924409630616,599.9983286144995,0.09496664403694764,-0.019922924409630616,599.9983286144995,1.0,,
36.34,0.09524649190938084,-0.01866742358622458,599.9982062628385,0.09524649190938084,-0.01866742358622458,599.9982062628385,1.0,,
36.36,0.09415593133740467,-0.016103454317856522,599.9976406719003,0.09415593133740467,-0.016103454317856522,599.9976406719003,1.0,,
36.38,0.091920205787851,-0.012810972838110715,599.9974784742572,0.091920205787851,-0.012810972838110715,599.9974784742572,1.0,,
36.4,0.08908842152152766,-0.009679551674446412,599.9971265065484,0.08908842152152766,-0.009679551674446412,599.9971265065484,1.0,,
36.42,0.08634969930387125,-0.007443916790429872,599.996735113087,0.08634969930387125,-0.007443916790429872,599.996735113087,1.0,,
36.44,0.08427651142788095,-0.006399437560807166,599.9963009298863,0.08427651142788095,-0.006399437560807166,599.9963009298863,1.0,,
36.46,0.08333778503002556,-0.006395727617559141,599.9958203940611,0.08333778503002556,-0.006395727617559141,599.9958203940611,1.0,,
36.48,0.08372713677748106,-0.00672818944355448,599.995289737368,0.08372713677748106,-0.00672818944355448,599.995289737368,1.0,,
36.5,0.08521549337738943,-0.006612614188361488,599.9947049797389,0.08521549337738943,-0.006612614188361488,599.9947049797389,1.0,,
36.52,0.08728207991889153,-0.005751306642693571,599.9937171588376,0.08728207991889153,-0.005751306642693571,599.9937171588376,1.0,,
36.54,0.08926431964285836,-0.004318016557534025,599.9933561434532,0.08926431964285836,-0.004318016557534025,599.9933561434532,1.0,,
36.56,0.09061252964244902,-0.0027517260945627946,599.9925829873066,0.09061252964244902,-0.0027517260945627946,599.9925829873066,1.0,,
36.58,0.09106282845988986,-0.0015162637448991006,599.9917375623206,0.09106282845988986,-0.0015162637448991006,599.9917375623206,1.0,,
36.6,0.09056358378012597,-0.0008904528932618617,599.990322617026,0.09056358378012597,-0.0008904528932618617,599.990322617026,1.0,,
36.62,0.08925951743402262,-0.0006495381601861492,599.9898091105287,0.08925951743402262,-0.0006495381601861492,599.9898091105287,1.0,,
36.64,0.08756373930882604,-0.00015745394847368452,599.9887150532542,0.08756373930882604,-0.00015745394847368452,599.9887150532542,1.0,,
36.66,0.08606366573152048,0.0008984130916855952,599.9875266534083,0.08606366573152048,0.0008984130916855952,599.9875266534083,1.0,,0.0008984130916855952
36.68,0.08523497368154347,0.002373636493580091,599.985553574272,0.08523497368154347,0.002373636493580091,599.985553574272,1.0,,0.002373636493580091
36.7,0.0852205443459464,0.004140020057104274,599.9841016889554,0.0852205443459464,0.004140020057104274,599.9841016889554,1.0,,0.004140020057104274
36.72,0.0857329683315708,0.006193313291519896,599.9825326208426,0.0857329683315708,0.006193313291519896,599.9825326208426,1.0,,0.006193313291519896
36.74,0.08621461474411737,0.008589333562674066,599.9799435344102,0.08621461474411737,0.008589333562674066,599.9799435344102,1.0,,0.008589333562674066
36.76,0.0862355597465314,0.011177853400739771,599.9780494855152,0.0862355597465314,0.011177853400739771,599.9780494855152,1.0,,0.011177853400739771
36.78,0.08575100278306819,0.013324542789515897,599.9770491201873,0.08575100278306819,0.013324542789515897,599.9770491201873,1.0,,0.013324542789515897
36.8,0.08497836225885251,0.014550154107914716,599.9749366073476,0.08497836225885251,0.014550154107914716,599.9749366073476,1.0,,0.014550154107914716
36.82,0.0841832219364439,0.015273685493962985,599.9714724851417,0.0841832219364439,0.015273685493962985,599.9714724851417,1.0,,0.015273685493962985
